ProductId,n_reviews,avg_score,perc_negative,perc_neutral,perc_positive,product_sentiment,tfidf_keywords
B000GZW5OS,48,3.9791666666666665,0.1875,0.2708333333333333,0.5416666666666666,positivo,"bpa, eden, good, black, free, price, great, organic"
B000H23Z1C,32,4.34375,0.15625,0.0625,0.78125,positivo,"good, mix, like, add, taste, shelby, year, salt"
B000H241DS,38,3.6842105263157894,0.2631578947368421,0.2894736842105263,0.4473684210526316,normal,"sushi, kit, rice, item, product, buy, gift, book"
B000H27NU6,68,4.132352941176471,0.10294117647058823,0.3235294117647059,0.5735294117647058,positivo,"hot, mix, milk, cocoa, hot chocolate, good, taste, hot cocoa"
B000H7ELTW,46,4.043478260869565,0.15217391304347827,0.2826086956521739,0.5652173913043478,positivo,"cranberry, good, buy, dry, sweet, great, taste, like"
B000H7F78Q,42,4.095238095238095,0.14285714285714285,0.2619047619047619,0.5952380952380952,positivo,"chocolate, good, free, gluten, taste, gluten free, eat, cookie"
B000H7LVKY,145,4.13103448275862,0.14482758620689656,0.23448275862068965,0.6206896551724138,positivo,"cherry, dry, order, dry cherry, taste, sweet, good, like"
B000HDK0D2,88,4.045454545454546,0.13636363636363635,0.3068181818181818,0.5568181818181818,positivo,"flavor, lollipop, love, taste, great, good, organic, br"
B000HDK0DC,103,4.300970873786408,0.10679611650485436,0.23300970873786409,0.6601941747572816,positivo,"flavor, br, kid, lollipop, bag, like, great, love"
B000HDKZKU,35,2.942857142857143,0.5142857142857142,0.05714285714285714,0.42857142857142855,negativo,"bar, like, product, chocolate, love, free, son, good"
B000HDOPZG,37,4.8108108108108105,0.02702702702702703,0.08108108108108109,0.8918918918918919,positivo,"wafer, lemon, cooky, buy, love, flavor, taste, good"
B000HHO9EE,32,4.0625,0.15625,0.25,0.59375,positivo,"fence, work, product, wire, dog, shock, great, charger"
B000HJ7AIY,96,3.3229166666666665,0.34375,0.28125,0.375,normal,"trap, pantry, product, work, catch, brand, sticky, pest"
B000HZH8NA,53,4.69811320754717,0.018867924528301886,0.16981132075471697,0.8113207547169812,positivo,"cup, bold, like, strong, try, good, espresso, timothy"
B000I1RHMU,56,4.267857142857143,0.125,0.17857142857142858,0.6964285714285714,positivo,"green, green tea, taste, organic, drink, black, stash, flavor"
B000IBILV6,35,4.142857142857143,0.17142857142857143,0.11428571428571428,0.7142857142857143,positivo,"dog, treat, love, buy, chicken, happy, hip, happy hips"
B000IHNCQO,83,2.9036144578313254,0.4457831325301205,0.3253012048192771,0.2289156626506024,negativo,"cheese, like, snack, low, good, taste, carb, salty"
B000ILEITA,33,4.393939393939394,0.09090909090909091,0.15151515151515152,0.7575757575757576,positivo,"dog, treat, like, love, eat, buy, smell, biscuit"
B000ILILM0,51,4.431372549019608,0.09803921568627451,0.1568627450980392,0.7450980392156863,positivo,"cooky, free, gluten, taste, gluten free, good, ginger, chocolate"
B000IW71BQ,54,4.62962962962963,0.05555555555555555,0.14814814814814814,0.7962962962962963,positivo,"treat, flake, love, cat love, like, product, container, healthy"
B000J41TB6,37,4.54054054054054,0.02702702702702703,0.24324324324324326,0.7297297297297297,positivo,"mix, taste, good, store, saco, use, dry, buy"
B000J423MK,37,4.297297297297297,0.10810810810810811,0.1891891891891892,0.7027027027027027,positivo,"taste, good, nido, like, buy, powder, milk powder, powdered"
B000JJHDVG,47,4.638297872340425,0.0425531914893617,0.19148936170212766,0.7659574468085106,positivo,"maple, maple sugar, good, product, flavor, great, use, price"
B000JZYM8C,36,3.25,0.4166666666666667,0.1388888888888889,0.4444444444444444,normal,"taste, like, bar, chocolate, try, flavor, good, taste like"
B000K8ID2E,35,3.8285714285714287,0.14285714285714285,0.45714285714285713,0.4,normal,"grass, cat, grow, seed, day, eat, buy, love"
B000K8UL4C,70,3.9,0.2571428571428571,0.08571428571428572,0.6571428571428571,positivo,"cracker, taste, like, gluten, love, free, gluten free, flavor"
B000KENKXA,36,4.083333333333333,0.1388888888888889,0.2777777777777778,0.5833333333333334,positivo,"cornbread, mix, gluten, try, product, good, gluten free, free"
B000KENKZ8,33,4.515151515151516,0.09090909090909091,0.18181818181818182,0.7272727272727273,positivo,"coconut flour, recipe, great, good, use, bread, br, bake"
B000KEPBBY,63,4.666666666666667,0.031746031746031744,0.1746031746031746,0.7936507936507936,positivo,"mix, add, good, soup mix, great, cook, like, product"
B000KEPBCS,55,3.6,0.3090909090909091,0.18181818181818182,0.509090909090909,positivo,"taste, gluten, free, mix, gluten free, product, good, bread"
B000KEPBGO,33,4.393939393939394,0.15151515151515152,0.15151515151515152,0.696969696969697,positivo,"cereal, add, eat, like, taste, great, mix, hot"
B000KFXEYE,48,4.104166666666667,0.16666666666666666,0.1875,0.6458333333333334,positivo,"chocolate, hot, cocoa, taste, hot chocolate, like, milk, mix"
B000KHMWQS,52,4.653846153846154,0.038461538461538464,0.17307692307692307,0.7884615384615384,positivo,"kipper, good, like, fish, great, buy, snack, try"
B000KKQNJM,39,3.3076923076923075,0.3333333333333333,0.3076923076923077,0.358974358974359,normal,"house, kit, gingerbread, candy, piece, buy, gingerbread house, icing"
B000KNB0OW,56,4.553571428571429,0.05357142857142857,0.21428571428571427,0.7321428571428571,positivo,"oat, oats, cut, good, steel, steel cut, cook, great"
B000KSPX7C,46,3.9347826086956523,0.1956521739130435,0.2608695652173913,0.5434782608695652,positivo,"bean, bag, good, try, price, like, great, dark"
B000KSTY86,32,4.0625,0.125,0.34375,0.53125,positivo,"bean, good, dark, flavor, roast, try, buy, great"
B000KSTYBS,33,4.0606060606060606,0.18181818181818182,0.21212121212121213,0.6060606060606061,positivo,"great, roast, bean, french, french roast, like, buy, dark"
B000KV61FC,381,3.3805774278215224,0.3543307086614173,0.24671916010498687,0.3989501312335958,normal,"toy, dog, rope, treat, food, love, jug, bottle"
B000LKTMLM,43,4.558139534883721,0.11627906976744186,0.046511627906976744,0.8372093023255814,positivo,"eat, like, great, milk, good, price, love, healthy"
B000LKVB6Q,38,3.236842105263158,0.42105263157894735,0.15789473684210525,0.42105263157894735,normal,"milk, drink, vanilla, product, amazon, kid, love, great"
B000LKXCB8,36,2.8333333333333335,0.4444444444444444,0.3611111111111111,0.19444444444444445,negativo,"taste, like, indian, try, eat, product, food, buy"
B000LKXCD6,38,3.026315789473684,0.39473684210526316,0.34210526315789475,0.2631578947368421,negativo,"paneer, taste, good, product, like, palak, palak paneer, spinach"
B000LKZ3GA,49,3.6122448979591835,0.2857142857142857,0.24489795918367346,0.46938775510204084,normal,"milk, love, chocolate, price, buy, organic, taste, product"
B000LKZ3I8,32,3.90625,0.1875,0.375,0.4375,normal,"milk, love, taste, great, product, strawberry, like, kid"
B000LL0R92,34,3.088235294117647,0.38235294117647056,0.29411764705882354,0.3235294117647059,negativo,"taste, like, drink, flavor, coconut, water, try, mango"
B000LQLV3S,49,4.408163265306122,0.10204081632653061,0.1836734693877551,0.7142857142857143,positivo,"noodle, soup, like, spicy, add, hot, good, flavor"
B000LQLV7E,37,4.27027027027027,0.10810810810810811,0.2702702702702703,0.6216216216216216,positivo,"noodle, spicy, good, product, love, add, food, soup"
B000LQNK50,54,3.8703703703703702,0.2037037037037037,0.25925925925925924,0.5370370370370371,positivo,"noodle, like, taste, flavor, tasty, korean, add, sauce"
B000LQORDE,181,4.337016574585635,0.10497237569060773,0.2154696132596685,0.6795580110497238,positivo,"noodle, spicy, raman, like, good, add, soup, buy"
B000LT0STS,42,3.2142857142857144,0.40476190476190477,0.23809523809523808,0.35714285714285715,negativo,"flavor, minute, like, cinnamon, chew, xylitol, good, long"
B000N8N45W,32,3.84375,0.15625,0.40625,0.4375,normal,"noodle, good, peanut, bowl, flavor, taste, product, lunch"
B000NBQUNW,169,4.094674556213017,0.14792899408284024,0.24260355029585798,0.6094674556213018,positivo,"cholesterol, product, benecol, chew, taste, month, lower, day"
B000NGQ9VK,42,3.761904761904762,0.2857142857142857,0.11904761904761904,0.5952380952380952,positivo,"drink, energy, rockstar, taste, juice, energy drink, like, amazon"
B000NMJWZO,195,4.743589743589744,0.03076923076923077,0.1076923076923077,0.8615384615384616,positivo,"mix, pancake, gluten, good, product, free, gluten free, pamela"
B000NV83EG,42,4.309523809523809,0.11904761904761904,0.14285714285714285,0.7380952380952381,positivo,"dog, love, flossie, treat, chew, flossies, dog love, good"
B000NY8OLK,37,1.2972972972972974,0.9459459459459459,0.0,0.05405405405405406,negativo,"bar, new, lindt, new recipe, like, dark, change, buy"
B000O2EV8G,44,3.590909090909091,0.29545454545454547,0.22727272727272727,0.4772727272727273,normal,"jerky, beef, beef jerky, good, taste, organic, eat, product"
B000ORSIJ4,35,3.8857142857142857,0.2857142857142857,0.05714285714285714,0.6571428571428571,positivo,"sugar, product, xylitol, great, taste, love, use, good"
B000PDY3P0,177,3.6440677966101696,0.23163841807909605,0.3333333333333333,0.4350282485875706,normal,"taste, pop, great, salt, oil, like, good, popper"
B000PGE032,46,1.934782608695652,0.7608695652173914,0.10869565217391304,0.13043478260869565,negativo,"bottle, spray, product, work, hose, water, mosquito, sprayer"
B000PSTGKW,69,4.333333333333333,0.07246376811594203,0.2898550724637681,0.6376811594202898,positivo,"salt, spoon, use, lid, look, like, alton, alton brown"
B000Q5X876,51,4.0,0.17647058823529413,0.2549019607843137,0.5686274509803921,positivo,"fruit, kid, flavor, love, snack, good, like, taste"
B000REI2X6,60,3.283333333333333,0.4,0.23333333333333334,0.36666666666666664,negativo,"bag, flavor, order, jelly, belly, good, bean, love"
B000SARJF6,33,3.1818181818181817,0.42424242424242425,0.18181818181818182,0.3939393939393939,negativo,"taste, english, good, breakfast, price, english breakfast, bag, breakfast tea"
B000SATIE6,90,4.3,0.1111111111111111,0.16666666666666666,0.7222222222222222,positivo,"rooibo, taste, like, good, drink, flavor, bag, great"
B000SATIFA,55,3.1454545454545455,0.41818181818181815,0.2,0.38181818181818183,negativo,"green, gunpowder, good, green tea, like, taste, buy, price"
B000SATIZA,73,4.383561643835616,0.136986301369863,0.0958904109589041,0.7671232876712328,positivo,"hibiscus, drink, bag, good, product, flower, taste, pressure"
B000SDKDM4,101,3.4653465346534653,0.2871287128712871,0.2871287128712871,0.42574257425742573,normal,"coffee, bean, espresso, good, crema, taste, lavazza, like"
B000SDMFC0,32,3.75,0.15625,0.40625,0.4375,normal,"coffee, bean, like, espresso, good, taste, lavazza, crema"
B000SDO5YQ,41,3.5121951219512195,0.2682926829268293,0.3902439024390244,0.34146341463414637,normal,"espresso, good, lavazza, coffee, machine, ese, work, great"
B000SMN0DO,50,4.78,0.04,0.08,0.88,positivo,"coffee, blend, dandy, drink, dandy blend, product, like, good"
B000SQLQ0Y,41,3.8780487804878048,0.24390243902439024,0.12195121951219512,0.6341463414634146,positivo,"treat, love, product, like, dog love, good, sweet, potato"
B000SWTKV0,51,4.078431372549019,0.13725490196078433,0.2549019607843137,0.6078431372549019,positivo,"grinder, use, sea, sea salt, product, good, taste, great"
B000UBD88A,187,3.9037433155080214,0.20855614973262032,0.20855614973262032,0.5828877005347594,positivo,"coffee, pod, senseo, cup, good, dark, roast, love"
B000UUWECC,192,3.5260416666666665,0.2864583333333333,0.2708333333333333,0.4427083333333333,normal,"water, coconut water, taste, drink, like, product, good, try"
B000UVBYRM,53,4.264150943396227,0.09433962264150944,0.2641509433962264,0.6415094339622641,positivo,"protein, taste, protein bar, eat, good, great, like, love"
B000UXY2EC,33,3.3636363636363638,0.3939393939393939,0.12121212121212122,0.48484848484848486,normal,"coconut, coconut milk, order, product, use, like, organic, fat"
B000UZLQG2,35,4.0285714285714285,0.22857142857142856,0.2,0.5714285714285714,positivo,"popcorn, taste, product, like, theater, butter, movie, topping"
B000V17MLS,111,4.504504504504505,0.04504504504504504,0.2882882882882883,0.6666666666666666,positivo,"chicken, curry, butter, add, indian, taste, good, paste"
B000V1D19A,58,3.9827586206896552,0.15517241379310345,0.3793103448275862,0.46551724137931033,normal,"curry, chicken, good, add, taste, paste, indian, cook"
B000VK08OC,223,4.479820627802691,0.08071748878923767,0.18385650224215247,0.7354260089686099,positivo,"manuka, taste, manuka honey, product, good, day, stomach, help"
B000VK339Y,50,3.78,0.22,0.2,0.58,positivo,"food, dog, dog food, newman, eat, product, like, love"
B000VKA92I,42,4.619047619047619,0.047619047619047616,0.21428571428571427,0.7380952380952381,positivo,"dog, product, year, old, liquid, month, year old, time"
B000VMBE8E,52,4.134615384615385,0.19230769230769232,0.09615384615384616,0.7115384615384616,positivo,"cooky, chocolate, taste, good, like, cookie, buy, eat"
B000W5SLB8,85,3.9529411764705884,0.23529411764705882,0.11764705882352941,0.6470588235294118,positivo,"dog food, eat, good, taste, bag, feed, love, wild"
B000W5SLEU,63,4.365079365079365,0.15873015873015872,0.07936507936507936,0.7619047619047619,positivo,"orijen, dog food, good, feed, year, eat, old, product"
B000WB1YSE,101,4.0,0.21782178217821782,0.16831683168316833,0.6138613861386139,positivo,"bag, taste, good, tea bag, matcha, like, drink, costco"
B000WFGOX0,38,4.605263157894737,0.02631578947368421,0.18421052631578946,0.7894736842105263,positivo,"eat, love, wellness, dog food, good, like, dry, mix"
B000WFUL3E,133,4.112781954887218,0.16541353383458646,0.17293233082706766,0.6616541353383458,positivo,"wellness, eat, love, cat food, feed, dry, good, like"
B000WV153I,65,4.246153846153846,0.12307692307692308,0.2153846153846154,0.6615384615384615,positivo,"coconut, butter, like, product, taste, good, oil, jar"
B000X1Q1G8,143,1.5244755244755244,0.8391608391608392,0.11188811188811189,0.04895104895104895,negativo,"peanut, taste, butter, peanut butter, product, like, try, calorie"
B000X2CWTM,33,4.818181818181818,0.0,0.12121212121212122,0.8787878787878788,positivo,"good, taste, buy, panda, box, love, flavor, great"
B000XEV9YE,72,4.638888888888889,0.041666666666666664,0.125,0.8333333333333334,positivo,"good, yorkshire, gold, milk, like, cup, bag, yorkshire gold"
B000XQ5HDQ,33,4.090909090909091,0.15151515151515152,0.24242424242424243,0.6060606060606061,positivo,"slim, stick, buy, snack, good, taste, jim, slim jim"
B000XSJLW2,56,4.5,0.07142857142857142,0.21428571428571427,0.7142857142857143,positivo,"good, organic, taste, toaster, flavor, buy, like, pastry"
B000XZBXP8,45,4.355555555555555,0.1111111111111111,0.13333333333333333,0.7555555555555555,positivo,"blue, buffalo, blue buffalo, love, dog food, good, buy, eat"
B000Y6Z0DM,42,4.023809523809524,0.19047619047619047,0.21428571428571427,0.5952380952380952,positivo,"taste, like, berry, mix, powder, green, drink, good"
B000YHLS8W,41,3.5853658536585367,0.24390243902439024,0.43902439024390244,0.3170731707317073,normal,"cooky, cookie, taste, healthy, box, chocolate, like, sweet"
B000YSS7EO,88,3.4318181818181817,0.3522727272727273,0.18181818181818182,0.4659090909090909,normal,"cereal, baby, product, love, like, smell, oatmeal, rice"
B000YVGMZW,53,3.9056603773584904,0.24528301886792453,0.16981132075471697,0.5849056603773585,positivo,"oil, good, product, order, taste, olive, olive oil, italy"
B000Z978SS,33,3.6363636363636362,0.24242424242424243,0.30303030303030304,0.45454545454545453,normal,"sugar, erythritol, taste, like, product, xylitol, use, good"
B000ZTG4UG,48,3.875,0.22916666666666666,0.1875,0.5833333333333334,positivo,"kefir, grain, milk, grow, day, seller, product, kefir grain"
B0010B6IFY,37,4.0,0.16216216216216217,0.2972972972972973,0.5405405405405406,positivo,"cat, food, love, fancy, feast, fancy feast, like, price"
B00112EUPM,56,4.428571428571429,0.05357142857142857,0.26785714285714285,0.6785714285714286,positivo,"taste, chocolate, drink, try, milk, mix, powder, good"
B00112ILZM,103,4.223300970873787,0.08737864077669903,0.3300970873786408,0.5825242718446602,positivo,"taste, drink, green, product, mix, like, good, juice"
B00117GEGU,42,3.642857142857143,0.21428571428571427,0.35714285714285715,0.42857142857142855,normal,"tea, matcha, green, bag, good, product, taste, green tea"
B001189I3A,77,3.4025974025974026,0.2727272727272727,0.4155844155844156,0.3116883116883117,normal,"product, cream, smell, like, work, use, eye cream, circle"
B00119Q3EQ,48,4.520833333333333,0.0625,0.1875,0.75,positivo,"olive, martini, sue, dirty sue, juice, dirty martini, olive juice, mix"
B0012C2GFM,99,4.070707070707071,0.1717171717171717,0.25252525252525254,0.5757575757575758,positivo,"protein, product, taste, hemp, good, powder, fiber, like"
B0012KB466,46,3.9782608695652173,0.2608695652173913,0.10869565217391304,0.6304347826086957,positivo,"food, fish, feast, eat, fancy feast, fancy, like, good"
B0012KIB8K,37,4.297297297297297,0.10810810810810811,0.1891891891891892,0.7027027027027027,positivo,"food, pouch, love, buy, like, gravy, eat, time"
B0012NUVN0,104,3.144230769230769,0.3942307692307692,0.3076923076923077,0.2980769230769231,negativo,"ball, dog, toy, minute, chew, treat ball, love, buy"
B0012UG416,55,2.981818181818182,0.4909090909090909,0.18181818181818182,0.32727272727272727,negativo,"stick, dog, bully, bully stick, odor, order, odor free, free"
B0012XBCZQ,36,4.027777777777778,0.2222222222222222,0.08333333333333333,0.6944444444444444,positivo,"chip, flavor, love, taste, buy, kettle, bag, great"
B0012YGT9O,46,4.108695652173913,0.08695652173913043,0.43478260869565216,0.4782608695652174,normal,"leaf, come, day, arrive, order, great, grow, look"
B00139C3P2,85,3.7058823529411766,0.27058823529411763,0.18823529411764706,0.5411764705882353,positivo,"food, eat, newman, like, cat food, love, product, organic"
B00139TT72,107,4.158878504672897,0.18691588785046728,0.102803738317757,0.7102803738317757,positivo,"dog food, newman, organic, like, love, bag, brand, good"
B0013E21V8,66,4.606060606060606,0.030303030303030304,0.18181818181818182,0.7878787878787878,positivo,"maple, maple syrup, good, taste, product, price, great, buy"
B0013E7C0S,56,4.410714285714286,0.08928571428571429,0.19642857142857142,0.7142857142857143,positivo,"grade, maple, maple syrup, taste, good, flavor, buy, price"
B0013NUGDE,231,3.961038961038961,0.19480519480519481,0.24675324675324675,0.5584415584415584,positivo,"chip, flavor, taste, like, bag, potato, love, good"
B0013P3KC6,50,4.5,0.04,0.32,0.64,positivo,"sugar, xylitol, product, like, taste, use, good, br"
B0013Z1R1W,32,3.0625,0.40625,0.28125,0.3125,negativo,"fiber, eat, taste, chocolate, good, fiber bar, like, love"
B00141QYMC,62,3.693548387096774,0.3225806451612903,0.06451612903225806,0.6129032258064516,positivo,"treat, love, product, china, chicken, buy, dog love, like"
B00141QYSQ,53,3.7358490566037736,0.2830188679245283,0.1509433962264151,0.5660377358490566,positivo,"treat, dog, love, amazon, china, happy, dog love, eat"
B00141UC9I,140,3.3642857142857143,0.4,0.05714285714285714,0.5428571428571428,positivo,"dog, treat, product, love, china, chicken, buy, happy"
B001467JYO,34,3.9705882352941178,0.20588235294117646,0.2647058823529412,0.5294117647058824,positivo,"drink, good, bag, weight, taste, oolong, buy, like"
B0014K91GY,43,2.372093023255814,0.6046511627906976,0.2558139534883721,0.13953488372093023,negativo,"cocoa, cup, hot, chocolate, machine, hot cocoa, product, flavor"
B0014WYXQK,51,4.117647058823529,0.09803921568627451,0.4117647058823529,0.49019607843137253,normal,"juice, pomegranate, drink, taste, flavor, izze, like, soda"
B0014WYXYW,38,4.2631578947368425,0.05263157894736842,0.42105263157894735,0.5263157894736842,positivo,"drink, izze, juice, flavor, like, blackberry, taste, sweet"
B0014WYY1E,50,4.26,0.04,0.48,0.48,normal,"juice, like, drink, flavor, izze, taste, good, soda"
B0014X5O1C,54,3.8703703703703702,0.14814814814814814,0.48148148148148145,0.37037037037037035,normal,"juice, drink, taste, like, clementine, flavor, izze, orange"
B00158U8DU,70,4.228571428571429,0.15714285714285714,0.15714285714285714,0.6857142857142857,positivo,"bag, milk, nut, nut milk, almond, almond milk, milk bag, use"
B0015AWU7U,33,4.393939393939394,0.12121212121212122,0.12121212121212122,0.7575757575757576,positivo,"caramel, sucker, pop, apple, store, taste, love, year"
B0015R9BQG,74,3.608108108108108,0.3108108108108108,0.16216216216216217,0.527027027027027,positivo,"like, jerky, flavor, great, protein, product, snack, good"
B0016BAB42,87,3.9885057471264367,0.1839080459770115,0.25287356321839083,0.5632183908045977,positivo,"product, acai, good, taste, powder, great, mix, use"
B0016FY6H6,47,3.595744680851064,0.3191489361702128,0.2553191489361702,0.425531914893617,normal,"green, green tea, like, water, drink, flavor, product, add"
B0016PC4TS,67,2.671641791044776,0.4925373134328358,0.3283582089552239,0.1791044776119403,negativo,"product, work, cat, squirrel, dog, area, critter, day"
B0017M5V9A,57,2.8421052631578947,0.5263157894736842,0.12280701754385964,0.3508771929824561,negativo,"trap, product, catch, clothe, work, closet, clothe moth, moth trap"
B0017T2MWW,35,4.142857142857143,0.2,0.11428571428571428,0.6857142857142857,positivo,"green, green tea, taste, drink, good, like, product, bottle"
B0017WFX6G,39,4.717948717948718,0.02564102564102564,0.15384615384615385,0.8205128205128205,positivo,"dishwasher, acid, citric acid, citric, product, use, clean, dish"
B0018CICX6,32,4.09375,0.15625,0.15625,0.6875,positivo,"dog food, bag, eat, feed, prairie, good, variety, switch"
B0018CIPS8,47,4.042553191489362,0.1276595744680851,0.3404255319148936,0.5319148936170213,positivo,"eat, like, wild, dry, love, taste, product, taste wild"
B0018CJYPG,33,4.363636363636363,0.09090909090909091,0.2727272727272727,0.6363636363636364,positivo,"dog food, like, love, quality, eat, premium, dog love, good"
B0018KR8V0,225,4.191111111111111,0.16444444444444445,0.14666666666666667,0.6888888888888889,positivo,"bar, flavor, like, taste, good, pie, larabar, ingredient"
B0019FEOS4,34,4.235294117647059,0.11764705882352941,0.23529411764705882,0.6470588235294118,positivo,"cooky, good, order, chocolate, great, amazon, time, like"
B0019QG5CG,41,3.4146341463414633,0.3170731707317073,0.2682926829268293,0.4146341463414634,normal,"tree, bonsai, come, like, picture, plant, bonsai tree, small"
B0019QT66I,186,4.575268817204301,0.053763440860215055,0.1935483870967742,0.7526881720430108,positivo,"product, help, calm, magnesium, sleep, like, natural, muscle"
B001AHJ2D8,84,4.4523809523809526,0.05952380952380952,0.25,0.6904761904761905,positivo,"taste, good, like, flavor, bag, sweet, great, potato"
B001AY8VV0,35,4.742857142857143,0.05714285714285714,0.08571428571428572,0.8571428571428571,positivo,"cat, bag, flake, buy, love, treat, purchase, bonito"
B001B1KH1Y,36,4.194444444444445,0.1388888888888889,0.25,0.6111111111111112,positivo,"dust, product, terro, day, work, kill, try, bait"
B001B3JAL0,33,3.757575757575758,0.21212121212121213,0.45454545454545453,0.3333333333333333,normal,"chip, flavor, like, good, great, try, taste, salt"
B001BBXP7M,41,3.2439024390243905,0.36585365853658536,0.21951219512195122,0.4146341463414634,normal,"drink, energy, product, water, frs, try, like, flavor"
B001BDDTB2,139,4.18705035971223,0.07913669064748201,0.381294964028777,0.539568345323741,positivo,"like, chicken, eat, cat food, love, cuisine, petite, tuna"
B001BM3C0Q,61,3.4262295081967213,0.3442622950819672,0.18032786885245902,0.47540983606557374,normal,"bag, taste, order, amazon, love, like, good, great"
B001BM62T4,49,3.4693877551020407,0.2857142857142857,0.40816326530612246,0.30612244897959184,normal,"coffee, espresso, like, taste, drink, red, try, flavor"
B001BOQ3QY,33,3.727272727272727,0.24242424242424243,0.2727272727272727,0.48484848484848486,normal,"puppy, dog, eat, wellness, like, product, good, want"
B001BOQ3SW,63,4.095238095238095,0.20634920634920634,0.09523809523809523,0.6984126984126984,positivo,"wellness, dog food, love, good, brand, try, eat, feed"
B001BOVE54,79,3.759493670886076,0.27848101265822783,0.16455696202531644,0.5569620253164557,positivo,"eat, core, wellness, like, cat food, good, feed, dry"
B001BOXBAA,50,4.52,0.08,0.12,0.8,positivo,"wellness, core, dog food, product, wellness core, grain, year, free"
B001C15JCU,45,2.311111111111111,0.6444444444444445,0.08888888888888889,0.26666666666666666,negativo,"treat, product, chicken, jerky, china, chicken jerky, pet, love"
B001CD1VI4,47,4.1063829787234045,0.14893617021276595,0.2553191489361702,0.5957446808510638,positivo,"cooky, cookie, good, breakfast, flavor, eat, taste, like"
B001CFMGGI,65,4.492307692307692,0.06153846153846154,0.23076923076923078,0.7076923076923077,positivo,"cherry, juice, tart, pain, taste, good, concentrate, tart cherry"
B001CGTN1I,49,4.469387755102041,0.12244897959183673,0.061224489795918366,0.8163265306122449,positivo,"seed, chia, like, chia seed, add, product, buy, love"
B001CHFUGY,35,4.6,0.05714285714285714,0.14285714285714285,0.8,positivo,"strong, like, cup, fuel, jet, jet fuel, bold, good"
B001CHJ01A,41,3.731707317073171,0.2682926829268293,0.21951219512195122,0.5121951219512195,positivo,"coffee, flavor, like, taste, cup, love, good, try"
B001CWV4PA,32,3.3125,0.3125,0.3125,0.375,normal,"like, taste, try, box, gluten, break, good, free"
B001CWV4RS,40,4.375,0.125,0.15,0.725,positivo,"gluten, free, gluten free, good, great, taste, regular, real"
B001CX58IS,32,4.5625,0.0625,0.125,0.8125,positivo,"oil, salt, bag, good, eat, olive oil, olive, potato"
B001D0676C,74,3.8783783783783785,0.22972972972972974,0.21621621621621623,0.5540540540540541,positivo,"crust, dough, mix, gluten, like, free, pizza crust, taste"
B001D0GV7M,36,3.5277777777777777,0.16666666666666666,0.5555555555555556,0.2777777777777778,normal,"mocha, cup, taste, flavor, java, mocha java, good, like"
B001D0GV90,94,4.191489361702128,0.11702127659574468,0.2765957446808511,0.6063829787234043,positivo,"cup, strong, like, bold, good, magic, timothy, midnight"
B001D0IZ4O,53,2.4339622641509435,0.6037735849056604,0.1509433962264151,0.24528301886792453,negativo,"chocolate, taste, like, white, hot, cup, sweet, drink"
B001D0IZ80,38,4.421052631578948,0.05263157894736842,0.2894736842105263,0.6578947368421053,positivo,"flavor, decaf, good, cup, like, hazelnut, great, taste"
B001D0IZBM,181,4.193370165745856,0.15469613259668508,0.16022099447513813,0.6850828729281768,positivo,"cup, bold, strong, like, good, flavor, taste, great"
B001D0KG4Q,47,3.5531914893617023,0.2553191489361702,0.3829787234042553,0.3617021276595745,normal,"coffee, tea, cup, variety, order, box, pack, flavor"
B001E4S8GO,45,3.8,0.26666666666666666,0.17777777777777778,0.5555555555555556,positivo,"peanut butter, butter, natural, oil, good, skippy, product, like"
B001E50THY,75,3.7333333333333334,0.26666666666666666,0.18666666666666668,0.5466666666666666,positivo,"good, bag, price, buy, taste, great, store, brand"
B001E530IE,32,4.46875,0.03125,0.28125,0.6875,positivo,"buy, yuban, good, dark, amazon, price, taste, roast"
B001E530J8,37,4.378378378378378,0.08108108108108109,0.2702702702702703,0.6486486486486487,positivo,"yuban, price, store, taste, amazon, oz, good, buy"
B001E534MG,32,2.84375,0.4375,0.28125,0.28125,negativo,"similac, baby, formula, amazon, price, cheap, target, product"
B001E5DRBO,33,4.303030303030303,0.15151515151515152,0.09090909090909091,0.7575757575757576,positivo,"bran, oat, oat bran, product, diet, taste, good, eat"
B001E5DWW8,67,4.223880597014926,0.1044776119402985,0.2835820895522388,0.6119402985074627,positivo,"bear, flavor, gummi, haribo, gummi bear, taste, gummie, eat"
B001E5DXH2,32,4.25,0.125,0.21875,0.65625,positivo,"buy, taste, order, like, tea, drink, love, mix"
B001E5DYT4,33,4.454545454545454,0.09090909090909091,0.15151515151515152,0.7575757575757576,positivo,"coffee, espresso, illy, taste, great, grind, try, lavazza"
B001E5DZTS,56,4.232142857142857,0.125,0.23214285714285715,0.6428571428571429,positivo,"goat, goat milk, good, love, taste, product, like, formula"
B001E5E05G,83,4.481927710843373,0.10843373493975904,0.08433734939759036,0.8072289156626506,positivo,"cereal, protein, good, eat, fiber, taste, kashi, great"
B001E5E074,111,3.918918918918919,0.17117117117117117,0.34234234234234234,0.4864864864864865,normal,"good, eat, kashi, crunch, taste, great, healthy, box"
B001E5E08S,56,4.089285714285714,0.21428571428571427,0.08928571428571429,0.6964285714285714,positivo,"eat, good, like, love, taste, kashi, great, milk"
B001E5E0DI,50,4.64,0.04,0.18,0.78,positivo,"coffee, good, espresso, lavazza, italy, rossa, amazon, taste"
